room_id;host_id;room_type;animal;neighborhood;price;date;location
17244118;43244180;ENTIRE_HOME;true;Eixample;55.2;03/26/2422;0101000020E6100000E8887C9752570140306475ABE7B24440
546884;2320210;ENTIRE_HOME;true;Eixample;3.2;03/26/2423;0101000020E61000004223D8B8FE5D014002124DA088B34440
11835169;5878688;ENTIRE_HOME;false;Eixample;78.5;03/26/2424;0101000020E610000055DE8E705A5001402F8A1EF818B24440
9932701;4474728;ENTIRE_HOME;false;Eixample;22.3;03/26/2425;0101000020E6100000323D61890754014099620E828EB24440
17244290;2579651;ENTIRE_HOME;false;Eixample;32.4;03/26/2426;0101000020E61000004208C89750610140EDB94C4D82B34440
2952788;15035807;ENTIRE_HOME;false;Eixample;80.2;03/26/2427;0101000020E61000007731CD74AF530140CA6B257497B24440
16076573;96419627;ENTIRE_HOME;false;Eixample;76.9;03/26/2428;0101000020E61000000569C6A2E94C01403A048E041AB24440
6508853;2210552;ENTIRE_HOME;true;Eixample;24.4;03/26/2429;0101000020E6100000221ADD41EC4C0140787AA52C43B24440
732353;2579651;ENTIRE_HOME;true;Eixample;51.7;03/26/2430;0101000020E61000002995F0845E5F0140C2DB831090B34440
2743922;14002195;ENTIRE_HOME;true;Eixample;65.5;03/26/2431;0101000020E61000001363997E8958014094895B0531B24440
18641955;15884961;ENTIRE_HOME;true;Eixample;23.8;03/26/2432;0101000020E610000015A8C5E0615A0140302C7FBE2DB24440
2736806;14002195;ENTIRE_HOME;false;Eixample;34.1;03/26/2433;0101000020E6100000D82B2CB81F5001402409C21550B24440
19421804;136151790;ENTIRE_HOME;false;Eixample;20.8;03/26/2434;0101000020E61000007F880D164E520140E2016553AEB24440
721512;3724467;ENTIRE_HOME;true;Eixample;28.2;03/26/2435;0101000020E610000007793D98145F01403755F7C8E6B24440
3257033;2320210;ENTIRE_HOME;true;Eixample;19.3;03/26/2436;0101000020E6100000BD1E4C8A8F4F01406555849B8CB24440
11997998;64050315;ENTIRE_HOME;false;Eixample;43.3;03/26/2437;0101000020E610000098FC4FFEEE5D01403D484F9143B24440
264621;1367370;ENTIRE_HOME;true;Eixample;7.0;03/26/2438;0101000020E610000048A30227DB6001404852D2C3D0B24440
15711280;5878688;ENTIRE_HOME;false;Eixample;89.7;03/26/2439;0101000020E6100000FAF202ECA3530140A1F7C61000B24440
112538;567180;ENTIRE_HOME;false;Eixample;64.8;03/26/2440;0101000020E610000027F8A6E9B363014042E90B21E7B34440
8075195;39328627;ENTIRE_HOME;true;Eixample;4.7;03/26/2441;0101000020E6100000F5F75278D04C01408FE4F21FD2B14440
8041282;9007369;ENTIRE_HOME;true;Eixample;37.2;03/26/2442;0101000020E61000009F7422C154530140F03499F1B6B24440
1527831;6544866;ENTIRE_HOME;false;Eixample;86.4;03/26/2443;0101000020E61000004609FA0B3D620140A4A99ECC3FB24440
18716352;93598470;ENTIRE_HOME;false;Eixample;3.1;03/26/2444;0101000020E6100000D8497D59DA490140B4722F302BB24440
6587944;6227060;ENTIRE_HOME;true;Eixample;62.2;03/26/2445;0101000020E6100000BF7E880D164E014093567C43E1B14440
1563723;8130906;ENTIRE_HOME;true;Eixample;68.0;03/26/2446;0101000020E6100000CFDA6D179A4B01407364E597C1B24440
1916455;9938297;ENTIRE_HOME;false;Eixample;82.3;03/26/2447;0101000020E6100000666A12BC214D01401684F23E8EB24440
15726949;5878688;ENTIRE_HOME;true;Eixample;60.5;03/26/2448;0101000020E6100000E4688EACFC5201401F1329CDE6B14440
4398772;8130906;ENTIRE_HOME;true;Eixample;74.5;03/26/2449;0101000020E6100000FB58C16F434C0140BC5CC47762B24440
1839552;131794;ENTIRE_HOME;true;Eixample;61.8;03/26/2450;0101000020E6100000747973B8565B01405247C7D5C8B24440
1295958;7047484;ENTIRE_HOME;false;Eixample;19.5;03/26/2451;0101000020E61000005CCCCF0D4D790140849A215514B34440
4610380;4985749;ENTIRE_HOME;true;Eixample;57.4;03/26/2452;0101000020E61000007B319413ED6A0140522CB7B41AB24440
1215339;4985749;ENTIRE_HOME;true;Eixample;1.1;03/26/2453;0101000020E6100000B2BB4049816501408ECC237F30B24440
1198074;6544866;ENTIRE_HOME;true;Eixample;76.6;03/26/2454;0101000020E6100000F65D11FC6F650140A88AA9F413B24440
18299429;5081592;ENTIRE_HOME;true;Eixample;4.4;03/26/2455;0101000020E610000024986A662D650140335184D4EDB24440
5846369;29890774;ENTIRE_HOME;true;Eixample;30.0;03/26/2456;0101000020E6100000C652245F0964014064744012F6B14440
13839694;71437758;ENTIRE_HOME;true;Eixample;98.2;03/26/2457;0101000020E6100000ECD973999A6401409566F3380CB24440
9790580;50460260;ENTIRE_HOME;true;Eixample;20.5;03/26/2458;0101000020E61000006FD6E07D556E014053B131AF23B24440
6205797;14871323;ENTIRE_HOME;true;Eixample;21.8;03/26/2459;0101000020E6100000E200FA7DFF6601409016670C73B24440
19003871;132590826;ENTIRE_HOME;true;Sant Martí;59.7;03/26/2460;0101000020E6100000871A8524B37A01401A321EA512B24440
32868;136853;ENTIRE_HOME;true;Eixample;8.5;03/26/2461;0101000020E6100000EC134031B26401401DAF40F4A4B24440
1147333;6289073;ENTIRE_HOME;true;Eixample;43.7;03/26/2462;0101000020E6100000083C3080F061014072FC5069C4B24440
18918155;128959838;ENTIRE_HOME;false;Eixample;8.3;03/26/2463;0101000020E61000002DCC423BA7590140C3F2E7DB82B14440
2138071;10911051;ENTIRE_HOME;false;Les Corts;34.8;03/26/2464;0101000020E6100000680932022ADC004057D0B4C4CAB24440
11165818;1228590;ENTIRE_HOME;false;Eixample;42.4;03/26/2465;0101000020E6100000D47C957CEC4E01407F315BB22AB24440
448907;2210552;ENTIRE_HOME;false;Eixample;29.7;03/26/2466;0101000020E6100000EC4B361E6C510140852348A5D8B14440
18049325;5264883;ENTIRE_HOME;true;Eixample;86.4;03/26/2467;0101000020E6100000B88FDC9A745B01401C446B459BB14440
18344225;126934248;ENTIRE_HOME;true;Ciutat Vella;84.9;03/26/2468;0101000020E6100000A8FC6B79E57A0140C7BC8E3864B14440
18713474;93598470;ENTIRE_HOME;true;Eixample;91.0;03/26/2469;0101000020E6100000CE8E54DFF945014058E2016553B24440
12757309;69395559;ENTIRE_HOME;false;Eixample;28.3;03/26/2470;0101000020E61000000C94145800330140E62494BE10B24440
5463970;10116421;ENTIRE_HOME;false;Eixample;65.7;03/26/2471;0101000020E61000009E5C5320B3530140ADC266800BB24440
15737782;3250728;ENTIRE_HOME;false;Eixample;6.4;03/26/2472;0101000020E610000090A2CEDC43420140B1FA230C03B24440
9384427;8130906;ENTIRE_HOME;true;Eixample;26.7;03/26/2473;0101000020E610000069FF03AC555B0140EC67B114C9B14440
11727150;39328627;ENTIRE_HOME;true;Ciutat Vella;9.2;03/26/2474;0101000020E61000001D01DC2C5E6C01408DB5BFB33DB04440
18382053;11477654;ENTIRE_HOME;false;Gràcia;66.4;03/26/2475;0101000020E6100000053411363C3D0140EED0B01875B34440
610285;136853;ENTIRE_HOME;true;Eixample;20.0;03/26/2476;0101000020E6100000CB2F833122510140276C3F19E3B14440
3727916;13066925;ENTIRE_HOME;false;Gràcia;8.0;03/26/2477;0101000020E6100000FF4124438E2D014054A86E2EFEB44440
18564914;750385;ENTIRE_HOME;true;Eixample;96.8;03/26/2478;0101000020E6100000014EEFE2FD580140024A438D42B24440
19956715;299462;ENTIRE_HOME;true;Sarrià-Sant Gervasi;38.2;03/26/2479;0101000020E6100000B3EDB43522380140EC3026FDBDB24440
1197169;3479346;ENTIRE_HOME;false;Sarrià-Sant Gervasi;39.2;03/26/2480;0101000020E61000001EC2F869DC1B01406C7BBB2539B44440
6011953;3612838;ENTIRE_HOME;false;Sarrià-Sant Gervasi;66.4;03/26/2481;0101000020E610000056F487669E1C0140B7627FD93DB34440
17726717;4459553;ENTIRE_HOME;false;Sants-Montjuïc;31.9;03/26/2482;0101000020E6100000185A9D9CA15801403B56293DD3AF4440
17806701;41283633;ENTIRE_HOME;true;Eixample;93.6;03/26/2483;0101000020E6100000122EE411DC680140EBFCDB65BFB24440
18646176;24117787;ENTIRE_HOME;false;Sant Martí;39.9;03/26/2484;0101000020E6100000CE52B29C84920140B4E4F1B4FCB44440
10133050;10380563;ENTIRE_HOME;true;Eixample;66.1;03/26/2485;0101000020E6100000386BF0BE2A5701405AB9179815B24440
13347472;75642860;ENTIRE_HOME;false;Eixample;59.9;03/26/2486;0101000020E610000036AFEAAC165801404148163081B14440
19357639;2291129;ENTIRE_HOME;true;Eixample;86.6;03/26/2487;0101000020E6100000B6847CD0B3590140B1DD3D40F7B14440
959089;5219447;ENTIRE_HOME;true;Sarrià-Sant Gervasi;77.2;03/26/2488;0101000020E6100000B43BA41820310140B3B3E89D0AB44440
5360628;17630005;ENTIRE_HOME;false;Gràcia;76.7;03/26/2489;0101000020E6100000567DAEB6623F01405C72DC291DB44440
1071740;805226;ENTIRE_HOME;true;Sants-Montjuïc;45.8;03/26/2490;0101000020E6100000E23FDD408117014033C34659BFAF4440
19191171;132596381;ENTIRE_HOME;true;Eixample;68.9;03/26/2491;0101000020E6100000B9C667B27F3E01401EFAEE5696B24440
1410802;10911051;ENTIRE_HOME;false;Sants-Montjuïc;21.3;03/26/2492;0101000020E6100000CA6C9049462E0140CCD1E3F736AD4440
11151945;41820032;ENTIRE_HOME;false;Ciutat Vella;32.5;03/26/2493;0101000020E610000066A19DD32C5001408028983105B14440
18725520;19829027;ENTIRE_HOME;false;Eixample;82.0;03/26/2494;0101000020E61000002C4487C0916001407E54C37E4FB24440
17210548;19829027;ENTIRE_HOME;false;Eixample;24.9;03/26/2495;0101000020E610000015FE0C6FD66001408F334DD87EB24440
19543620;137266144;ENTIRE_HOME;false;Ciutat Vella;56.2;03/26/2496;0101000020E6100000A167B3EA737501403EEC8502B6B14440
14270013;71653201;ENTIRE_HOME;true;Sant Martí;59.3;03/26/2497;0101000020E610000002F1BA7EC18E014094DBF63DEAB14440
10784053;3911721;ENTIRE_HOME;true;Eixample;12.1;03/26/2498;0101000020E61000001059A48977600140CBF3E0EEACB34440
6841715;34915427;ENTIRE_HOME;true;Sant Martí;84.1;03/26/2499;0101000020E61000006F0ED76A0F9B0140B3D1393FC5B34440
17806765;34915427;ENTIRE_HOME;true;Sant Martí;24.1;03/26/2500;0101000020E610000010069E7B0F9701406F9D7FBBECB34440
20028659;115895801;ENTIRE_HOME;false;Sant Martí;57.8;03/26/2501;0101000020E6100000A376BF0AF07D014013807F4A95B44440
2782292;7290200;ENTIRE_HOME;false;Sant Martí;44.7;03/26/2502;0101000020E61000000CCC0A45BA9F014021C9ACDEE1B24440
14241789;33057964;ENTIRE_HOME;false;Sant Martí;42.1;03/26/2503;0101000020E61000000FD6FF39CCB70140C9E7154F3DB44440
12378770;8130906;ENTIRE_HOME;false;Sant Martí;38.9;03/26/2504;0101000020E6100000158C4AEA04B40140679C86A8C2B34440
11331901;59294925;ENTIRE_HOME;true;Sant Martí;69.7;03/26/2505;0101000020E6100000E8A221E351AA0140AF0AD462F0B24440
18918146;128959838;ENTIRE_HOME;false;Sant Martí;54.0;03/26/2506;0101000020E6100000E3A9471ADCB601404A42226DE3B34440
1839281;10911051;ENTIRE_HOME;true;Sants-Montjuïc;59.1;03/26/2507;0101000020E610000028637C98BD2C01406FD39FFD48AD4440
16179125;34357941;ENTIRE_HOME;false;Sants-Montjuïc;98.3;03/26/2508;0101000020E610000056BB26A4352601406D7022FAB5AF4440
13994406;3185706;ENTIRE_HOME;false;Les Corts;34.1;03/26/2509;0101000020E6100000520FD1E80E020140D449B6BA9CB04440
19758691;11592174;ENTIRE_HOME;true;Sants-Montjuïc;8.8;03/26/2510;0101000020E6100000BC218D0A9C0C01408597E0D407B04440
15391297;5081592;ENTIRE_HOME;false;Eixample;44.0;03/26/2511;0101000020E61000003123BC3D08410140DFC14F1C40B14440
9830869;136853;ENTIRE_HOME;true;Ciutat Vella;60.8;03/26/2512;0101000020E6100000E61F7D93A66101404818062CB9B04440
17987719;117890550;ENTIRE_HOME;false;Ciutat Vella;19.7;03/26/2513;0101000020E61000002252D32EA659014043FE99417CB04440
17920988;59281550;ENTIRE_HOME;false;Ciutat Vella;71.6;03/26/2514;0101000020E6100000471FF301816E0140E7E099D024B14440
1424694;396363;ENTIRE_HOME;false;Les Corts;10.8;03/26/2515;0101000020E61000009F5BE84A040A014052465C001AB14440
8126804;34344215;ENTIRE_HOME;false;Sarrià-Sant Gervasi;54.0;03/26/2516;0101000020E61000002043C70E2A110140A019C40776B24440
18326647;1853675;ENTIRE_HOME;true;Eixample;22.1;03/26/2517;0101000020E610000050C763062A430140F0164850FCB04440
2884162;1759369;ENTIRE_HOME;false;Gràcia;16.8;03/26/2518;0101000020E610000081B3942C274101404E5FCFD72CB34440
20029234;34338444;ENTIRE_HOME;false;Eixample;3.6;03/26/2519;0101000020E6100000946B0A6476360140473CD9CD8CB04440
7628496;3911721;ENTIRE_HOME;true;Eixample;64.6;03/26/2520;0101000020E610000065506D70225A0140533C2EAA45B24440
7160313;21751095;ENTIRE_HOME;true;Eixample;67.1;03/26/2521;0101000020E61000006A2FA2ED985A01405CAFE94141B34440
1562113;1167882;ENTIRE_HOME;false;Gràcia;54.8;03/26/2522;0101000020E610000001193A7650490140454B1E4FCBB34440
9488554;1447144;ENTIRE_HOME;false;Eixample;38.6;03/26/2523;0101000020E61000003ECDC98B4C600140CEC3094CA7B34440
6396604;23946489;ENTIRE_HOME;true;Sarrià-Sant Gervasi;40.9;03/26/2524;0101000020E61000008B51D7DAFBD40040F88C446804B54440
107437;556626;ENTIRE_HOME;true;Sarrià-Sant Gervasi;68.8;03/26/2525;0101000020E6100000F12BD67091BB0040655419C6DDB64440
12277967;59317222;ENTIRE_HOME;true;Eixample;11.6;03/26/2526;0101000020E61000003C33C170AE6101409355116E32B24440
18869335;128959838;ENTIRE_HOME;false;Ciutat Vella;88.4;03/26/2527;0101000020E61000001823128596550140CE16105A0FB14440
9892096;22222396;ENTIRE_HOME;true;Ciutat Vella;21.6;03/26/2528;0101000020E6100000F1660DDE57650140F03499F1B6B04440
1808891;9478280;ENTIRE_HOME;true;Ciutat Vella;88.7;03/26/2529;0101000020E61000004CFDBCA948650140C4094CA775B14440
915823;297545;ENTIRE_HOME;true;Eixample;98.6;03/26/2530;0101000020E61000007E8B4E965A4F0140802BD9B111B24440
1190581;2366949;ENTIRE_HOME;true;Eixample;11.3;03/26/2531;0101000020E610000008CDAE7B2B5201403FC6DCB584B24440
575139;1354169;ENTIRE_HOME;true;Ciutat Vella;80.3;03/26/2532;0101000020E61000005C7347FFCB5501405305A3923AB14440
11882029;63229593;ENTIRE_HOME;true;Eixample;14.2;03/26/2533;0101000020E6100000A48D23D6E25301409468C9E369B14440
15018350;37547961;ENTIRE_HOME;true;Eixample;9.4;03/26/2534;0101000020E6100000D76A0F7BA1600140FDF50A0BEEB14440
19484091;135381209;ENTIRE_HOME;false;Ciutat Vella;55.6;03/26/2535;0101000020E61000001973D712F2610140DD274701A2B04440
4561744;4452491;ENTIRE_HOME;true;Eixample;18.2;03/26/2536;0101000020E61000005932C7F2AE5A014051BCCADAA6B24440
4344263;3590196;ENTIRE_HOME;false;Eixample;28.4;03/26/2537;0101000020E6100000BFB51325215101406E13EE9579B14440
1587106;3480461;ENTIRE_HOME;true;Eixample;11.0;03/26/2538;0101000020E610000089EAAD81AD52014051BD35B055B24440
11231484;55366754;ENTIRE_HOME;true;Ciutat Vella;52.6;03/26/2539;0101000020E6100000919BE1067C5E0140EBAA402D06B14440
902403;2041901;ENTIRE_HOME;true;Eixample;39.4;03/26/2540;0101000020E6100000DB6B41EF8D610140774D486B0CB24440
4992385;14162823;ENTIRE_HOME;true;Eixample;44.1;03/26/2541;0101000020E61000003FFF3D78ED5201400DC51D6FF2B14440
11998381;64050315;ENTIRE_HOME;false;Eixample;48.6;03/26/2542;0101000020E6100000C0B33D7AC35D0140EE5F596952B24440
6903286;13724295;ENTIRE_HOME;true;Eixample;74.1;03/26/2543;0101000020E6100000A7B393C15152014030F488D173B14440
3966264;20555536;ENTIRE_HOME;false;Eixample;2.8;03/26/2544;0101000020E6100000828DEBDFF55901408E93C2BCC7B14440
5793825;1447144;ENTIRE_HOME;true;Eixample;98.7;03/26/2545;0101000020E6100000073F7100FD5E014076A6D0798DB34440
14915571;93712443;ENTIRE_HOME;true;Eixample;61.0;03/26/2546;0101000020E6100000D8D47954FC5F0140E2934E2498B24440
8078954;39328627;ENTIRE_HOME;false;Ciutat Vella;53.0;03/26/2547;0101000020E6100000234C512E8D5F0140687A89B14CB14440
18918163;128959838;ENTIRE_HOME;true;Eixample;38.8;03/26/2548;0101000020E6100000C6A6954220570140359A5C8C81B14440
2996993;6544866;ENTIRE_HOME;true;Eixample;90.6;03/26/2549;0101000020E6100000E1D39CBCC8640140003ACC9717B24440
11075687;35896271;ENTIRE_HOME;false;Eixample;58.0;03/26/2550;0101000020E610000070ECD973995A01408194D8B5BDB14440
19707375;116493162;ENTIRE_HOME;true;Eixample;74.7;03/26/2551;0101000020E61000000E4A9869FB57014065E42CEC69B14440
19097230;41140070;ENTIRE_HOME;true;Ciutat Vella;76.6;03/26/2552;0101000020E61000004981053065600140C6F8307BD9B04440
15283091;27865035;ENTIRE_HOME;false;Eixample;50.6;03/26/2553;0101000020E6100000149337C0CC57014029232E008DB24440
18185048;64493615;ENTIRE_HOME;false;Ciutat Vella;20.0;03/26/2554;0101000020E6100000A08A1BB7985F014032005471E3B04440
6942635;8788956;ENTIRE_HOME;true;Eixample;81.1;03/26/2555;0101000020E6100000261C7A8B875701400DA7CCCD37B24440
8398163;3185706;ENTIRE_HOME;false;Ciutat Vella;32.1;03/26/2556;0101000020E61000002F6EA301BC650140FF58880E81B14440
18918174;128959838;ENTIRE_HOME;true;Eixample;8.1;03/26/2557;0101000020E61000001C2444F9825601404EEFE2FDB8B14440
19043388;8130906;ENTIRE_HOME;false;Eixample;92.4;03/26/2558;0101000020E61000002AE09EE74F5B01403AE8120EBDB14440
19570865;2291129;ENTIRE_HOME;false;Eixample;22.6;03/26/2559;0101000020E610000023BC3D0801590140D0D2156C23B24440
1235475;6283549;ENTIRE_HOME;false;Eixample;28.5;03/26/2560;0101000020E6100000DB166536C8640140520FD1E80EB24440
986639;5414485;ENTIRE_HOME;true;Ciutat Vella;56.8;03/26/2561;0101000020E6100000F969DC9BDF700140EFA99CF694B04440
17527859;63320401;ENTIRE_HOME;true;Eixample;12.8;03/26/2562;0101000020E610000004594FADBE5A0140D21DC4CE14B24440
13475449;16695770;ENTIRE_HOME;true;Eixample;17.3;03/26/2563;0101000020E61000003691990B5C5E014022A98592C9B14440
10051000;49915845;ENTIRE_HOME;true;Ciutat Vella;69.8;03/26/2564;0101000020E610000042B3EBDE8A640140077AA86DC3B04440
13213043;6672175;ENTIRE_HOME;true;Eixample;34.0;03/26/2565;0101000020E6100000E8BCC62E515D01406C425A63D0B14440
1661060;131794;ENTIRE_HOME;false;Eixample;77.8;03/26/2566;0101000020E6100000CF31207BBD5B01400ED940BAD8B24440
19673167;12443477;ENTIRE_HOME;true;Gràcia;52.0;03/26/2567;0101000020E6100000F69A1E1494420140AC5791D101B34440
17838988;396363;ENTIRE_HOME;true;Gràcia;64.7;03/26/2568;0101000020E6100000CCB6D3D68840014003B68311FBB24440
721511;3724467;ENTIRE_HOME;true;Eixample;44.7;03/26/2569;0101000020E6100000F165A208A95B0140FAEE5696E8B24440
15354398;97946425;ENTIRE_HOME;true;Sarrià-Sant Gervasi;42.2;03/26/2570;0101000020E61000005915E126A32A01400B26FE28EAB24440
19175006;396363;ENTIRE_HOME;false;Sarrià-Sant Gervasi;38.7;03/26/2571;0101000020E61000000C569C6A2D2C0140F9F4D89601B34440
17729457;97946425;ENTIRE_HOME;false;Sarrià-Sant Gervasi;71.3;03/26/2572;0101000020E6100000439259BDC32D01408A00A777F1B24440
15354395;97946425;ENTIRE_HOME;false;Sarrià-Sant Gervasi;94.2;03/26/2573;0101000020E61000006D57E883652C0140DB8AFD65F7B24440
12437203;1986299;ENTIRE_HOME;false;Gràcia;22.2;03/26/2574;0101000020E61000005CAE7E6C923F01401F2DCE18E6B24440
3797696;1986299;ENTIRE_HOME;true;Gràcia;73.8;03/26/2575;0101000020E6100000D767CEFA9443014097E2AAB2EFB24440
15354400;97946425;ENTIRE_HOME;true;Sarrià-Sant Gervasi;93.9;03/26/2576;0101000020E6100000F5D8960167290140FE2C9622F9B24440
19154124;4459553;ENTIRE_HOME;false;Sarrià-Sant Gervasi;56.7;03/26/2577;0101000020E61000009C69C2F6933101405DE15D2EE2B34440
19171987;4459553;ENTIRE_HOME;true;Sarrià-Sant Gervasi;83.7;03/26/2578;0101000020E6100000A58636001B300140EC6D3315E2B34440
19169392;4459553;ENTIRE_HOME;false;Sarrià-Sant Gervasi;37.8;03/26/2579;0101000020E610000023F59ECA692F01402C80290307B44440
19171713;4459553;ENTIRE_HOME;true;Gràcia;15.1;03/26/2580;0101000020E6100000CD77F01307300140E4BCFF8F13B44440
15354403;97946425;ENTIRE_HOME;true;Sarrià-Sant Gervasi;23.4;03/26/2581;0101000020E61000006C054D4BAC2C0140A06F0B96EAB24440
1595546;3480461;ENTIRE_HOME;true;Gràcia;13.4;03/26/2582;0101000020E6100000894160E5D0420140DCB8C5FCDCB24440
10083079;1920353;ENTIRE_HOME;true;Eixample;3.9;03/26/2583;0101000020E61000004DDA54DD235B01407CD3F4D901B34440
1319021;3313906;ENTIRE_HOME;false;Eixample;69.3;03/26/2584;0101000020E6100000022D5DC1366201401572A59E05B34440
3763933;582060;ENTIRE_HOME;true;Eixample;40.7;03/26/2585;0101000020E61000005F0B7A6F0C610140658EE55DF5B24440
10689360;131794;ENTIRE_HOME;false;Eixample;98.5;03/26/2586;0101000020E610000033FD12F1D65901406F490ED8D5B24440
12557505;25055340;ENTIRE_HOME;false;Ciutat Vella;18.1;03/26/2587;0101000020E610000098A1F14410670140E15D2EE23BB14440
1159715;4933443;ENTIRE_HOME;true;Ciutat Vella;78.0;03/26/2588;0101000020E6100000C3482F6AF76B0140D464C6DB4AB14440
1563402;8130906;ENTIRE_HOME;true;Sant Martí;31.9;03/26/2589;0101000020E6100000F78E1A1362AE0140BA4E232D95B34440
16794843;47347356;ENTIRE_HOME;true;Eixample;63.0;03/26/2590;0101000020E61000003C2D3F7095670140A2630795B8B24440
15654609;11786232;ENTIRE_HOME;true;Sant Martí;22.0;03/26/2591;0101000020E61000006CB1DB6795990140D3DB9F8B86B24440
5700644;29493595;ENTIRE_HOME;true;Sant Martí;67.5;03/26/2592;0101000020E6100000EC134031B2A40140431A1538D9B24440
14917873;4472095;ENTIRE_HOME;false;Eixample;82.7;03/26/2593;0101000020E61000009B9141EE226C01400569C6A2E9B24440
2376967;2320210;ENTIRE_HOME;true;Sant Martí;64.8;03/26/2594;0101000020E6100000F2237EC51A8E01400BB43BA418B24440
6412660;24291564;ENTIRE_HOME;false;Eixample;91.0;03/26/2595;0101000020E6100000FDDAFAE93F6B0140E94317D4B7B24440
7774099;2320210;ENTIRE_HOME;false;Eixample;5.3;03/26/2596;0101000020E610000049111956F166014045847F1134B24440
1385618;6600521;ENTIRE_HOME;true;Eixample;95.6;03/26/2597;0101000020E61000006BF0BE2A176A0140997FF44D9AB24440
8621220;45348954;ENTIRE_HOME;true;Ciutat Vella;26.8;03/26/2598;0101000020E610000026E4839ECD6A01401AF9BCE2A9B14440
7978189;42104747;ENTIRE_HOME;true;Sant Martí;27.1;03/26/2599;0101000020E61000005A65A6B4FE9601409ED1562591B14440
18299259;5081592;ENTIRE_HOME;true;Eixample;9.5;03/26/2600;0101000020E6100000D2A755F487660140FD15325706B34440
6175319;14871323;ENTIRE_HOME;false;Eixample;97.2;03/26/2601;0101000020E6100000C4B5DAC35E6801404227840EBAB24440
15789301;102137149;ENTIRE_HOME;false;Eixample;14.8;03/26/2602;0101000020E61000001FF7ADD6896B014065E1EB6B5DB24440
16749254;9478280;ENTIRE_HOME;false;Eixample;96.4;03/26/2603;0101000020E610000043AD69DE716A01402E3883BF5FB24440
19004743;132596455;ENTIRE_HOME;false;Eixample;57.2;03/26/2604;0101000020E610000025EB7074956E01402FBE688F17B24440
7696397;5383946;ENTIRE_HOME;true;Eixample;60.3;03/26/2605;0101000020E6100000490ED8D5E4690140B2BE81C98DB24440
19452972;133688998;ENTIRE_HOME;true;Eixample;55.2;03/26/2606;0101000020E6100000A88DEA74206B014061889CBE9EB34440
11571334;5414684;ENTIRE_HOME;true;Eixample;12.3;03/26/2607;0101000020E61000005E68AED3486B014034677DCA31B34440
5700253;29493595;ENTIRE_HOME;true;Sant Martí;44.4;03/26/2608;0101000020E6100000F3716DA818A7014036E675C421B34440
2308287;11786232;ENTIRE_HOME;true;Sant Martí;28.8;03/26/2609;0101000020E610000064AE0CAA0DAE0140FB5A971AA1B34440
4380982;3238232;ENTIRE_HOME;false;Eixample;42.3;03/26/2610;0101000020E610000007280D350A690140D3BEB9BF7AB24440
4618252;14871323;ENTIRE_HOME;true;Sant Martí;70.5;03/26/2611;0101000020E610000082E7DEC325A70140D2FD9C82FCB24440
18480833;126934248;ENTIRE_HOME;false;Ciutat Vella;3.7;03/26/2612;0101000020E61000001A868F88297101401630815B77B14440
2308139;674212;ENTIRE_HOME;true;Eixample;64.4;03/26/2613;0101000020E61000001B649291B35001407DAD4B8DD0B14440
19370137;135381209;ENTIRE_HOME;false;Ciutat Vella;50.2;03/26/2614;0101000020E6100000AFEDED96E4600140D7A4DB12B9B04440
3281769;2509252;ENTIRE_HOME;true;Eixample;47.0;03/26/2615;0101000020E6100000F623456458650140721AA20A7FB24440
886886;2009370;ENTIRE_HOME;false;Sants-Montjuïc;34.1;03/26/2616;0101000020E6100000990D32C9C85901404AD40B3ECDAF4440
17339583;1275637;ENTIRE_HOME;true;Sants-Montjuïc;15.9;03/26/2617;0101000020E6100000F20A444FCA4401402A1F82AAD1AF4440
3110289;1405013;ENTIRE_HOME;false;Eixample;99.1;03/26/2618;0101000020E610000015014EEFE25D0140018A912573B24440
18918171;128959838;ENTIRE_HOME;true;Eixample;48.7;03/26/2619;0101000020E6100000DF5339ED29590140AEA0698995B14440
18836314;131180366;ENTIRE_HOME;false;Ciutat Vella;2.0;03/26/2620;0101000020E6100000A796ADF5456201400D52F01472B14440
2324467;11230232;ENTIRE_HOME;false;Ciutat Vella;54.7;03/26/2621;0101000020E6100000FB20CB82895F0140F2CEA10C55B14440
19149949;3333297;ENTIRE_HOME;true;Eixample;92.7;03/26/2622;0101000020E6100000B29E5A7D7555014004711E4E60B24440
650885;3269311;ENTIRE_HOME;false;Eixample;82.8;03/26/2623;0101000020E6100000DC48D92269570140F722DA8EA9B14440
2356828;12035406;ENTIRE_HOME;false;Ciutat Vella;66.3;03/26/2624;0101000020E610000006137F1475660140392BA226FAB04440
15608660;99038139;ENTIRE_HOME;true;Eixample;9.8;03/26/2625;0101000020E61000008A1C226E4E6501404D2F3196E9B14440
18150949;123413775;ENTIRE_HOME;true;Eixample;23.1;03/26/2626;0101000020E6100000BB2A508BC163014037E3344415B24440
11193971;55366754;ENTIRE_HOME;true;Ciutat Vella;34.7;03/26/2627;0101000020E6100000B8E864A9F55E014007D15AD1E6B04440
3449333;2460801;ENTIRE_HOME;true;Ciutat Vella;7.0;03/26/2628;0101000020E6100000CEC47421565F0140CC99ED0A7DB04440
17516928;14957011;ENTIRE_HOME;true;Ciutat Vella;78.7;03/26/2629;0101000020E6100000310BED9C66610140AB24B20FB2B04440
7748967;40734336;ENTIRE_HOME;false;Ciutat Vella;82.4;03/26/2630;0101000020E6100000B2BAD573D25B014022E2E65432B04440
